Date,Open,High,Low,Close
2020-01-31,12.5,12.5,12.5,12.5
2020-02-03,12.4,12.4,12.4,12.4
2020-02-04,12.4,12.4,12.4,12.4
2020-02-05,12.4,12.4,12.4,12.4
2020-02-06,12.4,12.4,12.4,12.4
2020-02-07,12.4,12.4,12.4,12.4
2020-02-10,12.3,12.3,12.3,12.3
2020-02-11,12.3,12.3,12.3,12.3
2020-02-12,12.3,12.3,12.3,12.3
2020-02-13,12.3,12.3,12.3,12.3
2020-02-14,12.3,12.3,12.3,12.3
2020-02-17,12.45,12.45,12.45,12.45
2020-02-18,12.45,12.45,12.45,12.45
2020-02-19,12.45,12.45,12.45,12.45
2020-02-20,12.45,12.45,12.45,12.45
2020-02-21,12.45,12.45,12.45,12.45
2020-02-24,12.35,12.35,12.35,12.35
2020-02-25,12.35,12.35,12.35,12.35
2020-02-26,12.35,12.35,12.35,12.35
2020-02-27,12.65,12.65,12.65,12.65
2020-02-28,12.35,12.35,12.35,12.35
2020-03-02,12.35,12.35,12.35,12.35
2020-03-03,12.35,12.35,12.35,12.35
2020-03-04,12.35,12.35,12.35,12.35
2020-03-05,12.35,12.35,12.35,12.35
2020-03-06,12.35,12.35,12.35,12.35
2020-03-09,12.4,12.4,12.4,12.4
2020-03-10,12.4,12.4,12.4,12.4
2020-03-11,12.4,12.4,12.4,12.4
2020-03-12,12.4,12.4,12.4,12.4
2020-03-13,12.4,12.4,12.4,12.4
2020-03-16,12.35,12.35,12.35,12.35
2020-03-17,12.35,12.35,12.35,12.35
2020-03-18,12.35,12.35,12.35,12.35
2020-03-19,12.35,12.35,12.35,12.35
2020-03-20,12.35,12.35,12.35,12.35
2020-03-23,12.35,12.35,12.35,12.35
2020-03-24,12.35,12.35,12.35,12.35
2020-03-25,12.35,12.35,12.35,12.35
2020-03-26,12.35,12.35,12.35,12.35
2020-03-27,12.35,12.35,12.35,12.35
2020-03-30,12.25,12.25,12.25,12.25
2020-03-31,12.7,12.7,12.7,12.7
2020-04-01,12.25,12.25,12.25,12.25
2020-04-02,12.3,12.3,12.3,12.3
2020-04-03,12.7,12.7,12.7,12.7
2020-04-06,12.3,12.3,12.3,12.3
2020-04-07,12.3,12.3,12.3,12.3
2020-04-08,12.3,12.3,12.3,12.3
2020-04-09,12.3,12.3,12.3,12.3
2020-04-10,12.613,12.613,12.613,12.613
2020-04-13,12.613,12.613,12.613,12.613
2020-04-14,12.25,12.25,12.25,12.25
2020-04-15,12.45,12.45,12.45,12.45
2020-04-16,12.7,12.7,12.7,12.7
2020-04-17,12.25,12.25,12.25,12.25
2020-04-20,12.25,12.25,12.25,12.25
2020-04-21,12.3,12.3,12.3,12.3
2020-04-22,12.3,12.3,12.3,12.3
2020-04-23,12.3,12.3,12.3,12.3
2020-04-24,12.3,12.3,12.3,12.3
2020-04-27,12.3,12.3,12.3,12.3
2020-04-28,12.7,12.7,12.7,12.7
2020-04-29,12.35,12.35,12.35,12.35
2020-04-30,12.3,12.3,12.3,12.3
2020-05-01,12.613,12.613,12.613,12.613
2020-05-04,12.3,12.3,12.3,12.3
2020-05-05,12.7,12.7,12.7,12.7
2020-05-06,12.2,12.2,12.2,12.2
2020-05-07,12.2,12.2,12.2,12.2
2020-05-08,12.7,12.7,12.7,12.7
2020-05-11,12.2,12.2,12.2,12.2
2020-05-12,12.25,12.25,12.25,12.25
2020-05-13,12.65,12.65,12.65,12.65
2020-05-14,12.25,12.25,12.25,12.25
2020-05-15,12.25,12.25,12.25,12.25
2020-05-18,12.25,12.25,12.25,12.25
2020-05-19,12.25,12.25,12.25,12.25
2020-05-20,12.25,12.25,12.25,12.25
2020-05-21,12.25,12.25,12.25,12.25
2020-05-22,12.25,12.25,12.25,12.25
2020-05-25,12.557,12.557,12.557,12.557
2020-05-26,12.2,12.2,12.2,12.2
2020-05-27,12.7,12.7,12.7,12.7
2020-05-28,12.2,12.2,12.2,12.2
2020-05-29,12.2,12.2,12.2,12.2
2020-06-01,12.505,12.505,12.505,12.505
2020-06-02,12.2,12.2,12.2,12.2
2020-06-03,12.2,12.2,12.2,12.2
2020-06-04,12.2,12.2,12.2,12.2
2020-06-05,12.2,12.2,12.2,12.2
2020-06-08,12.2,12.2,12.2,12.2
2020-06-09,12.2,12.2,12.2,12.2
2020-06-10,12.2,12.2,12.2,12.2
2020-06-11,12.7,12.7,12.7,12.7
2020-06-12,12.25,12.25,12.25,12.25
2020-06-15,12.25,12.25,12.25,12.25
2020-06-16,12.35,12.35,12.35,12.35
2020-06-17,12.35,12.35,12.35,12.35
2020-06-18,12.65,12.65,12.65,12.65
2020-06-19,12.65,12.65,12.65,12.65
2020-06-22,12.55,12.55,12.55,12.55
2020-06-23,12.55,12.55,12.55,12.55
2020-06-24,12.55,12.55,12.55,12.55
2020-06-25,12.55,12.55,12.55,12.55
2020-06-26,12.3,12.3,12.3,12.3
2020-06-29,12.55,12.55,12.55,12.55
2020-06-30,12.45,12.45,12.45,12.45
2020-07-01,12.45,12.45,12.45,12.45
2020-07-02,12.1,12.1,12.1,12.1
2020-07-03,12.1,12.1,12.1,12.1
2020-07-06,12.05,12.05,12.05,12.05
2020-07-07,12.45,12.45,12.45,12.45
2020-07-08,12,12,12,12
2020-07-09,12.05,12.05,12.05,12.05
2020-07-10,12.05,12.05,12.05,12.05
2020-07-13,12.05,12.05,12.05,12.05
2020-07-14,12.45,12.45,12.45,12.45
2020-07-15,12.45,12.45,12.45,12.45
2020-07-16,12.45,12.45,12.45,12.45
2020-07-17,11.95,11.95,11.95,11.95
2020-07-20,11.9,11.9,11.9,11.9
2020-07-21,11.9,11.9,11.9,11.9
2020-07-22,11.9,11.9,11.9,11.9
2020-07-23,11.9,11.9,11.9,11.9
2020-07-24,11.9,11.9,11.9,11.9
2020-07-27,11.65,11.65,11.65,11.65
2020-07-28,11.65,11.65,11.65,11.65
2020-07-29,11.65,11.65,11.65,11.65
2020-07-30,11.65,11.65,11.65,11.65
2020-07-31,11.921,11.921,11.921,11.921
2020-08-03,11.6,11.6,11.6,11.6
2020-08-04,11.6,11.6,11.6,11.6
2020-08-05,11.6,11.6,11.6,11.6
2020-08-06,11.6,11.6,11.6,11.6
2020-08-07,11.6,11.6,11.6,11.6
2020-08-10,11.65,11.65,11.65,11.65
2020-08-11,11.65,11.65,11.65,11.65
2020-08-12,11.65,11.65,11.65,11.65
2020-08-13,11.65,11.65,11.65,11.65
2020-08-14,11.65,11.65,11.65,11.65
2020-08-17,11.6,11.6,11.6,11.6
2020-08-18,11.6,11.6,11.6,11.6
2020-08-19,11.6,11.6,11.6,11.6
2020-08-20,11.6,11.6,11.6,11.6
2020-08-21,11.6,11.6,11.6,11.6
2020-08-24,11.65,11.65,11.65,11.65
2020-08-25,11.65,11.65,11.65,11.65
2020-08-26,11.65,11.65,11.65,11.65
2020-08-27,11.65,11.65,11.65,11.65
2020-08-28,11.65,11.65,11.65,11.65
2020-08-31,11.65,11.65,11.65,11.65
2020-09-01,11.65,11.65,11.65,11.65
2020-09-02,11.65,11.65,11.65,11.65
2020-09-03,11.65,11.65,11.65,11.65
2020-09-04,11.65,11.65,11.65,11.65
2020-09-07,11.8,11.8,11.8,11.8
2020-09-08,11.8,11.8,11.8,11.8
2020-09-09,11.8,11.8,11.8,11.8
2020-09-10,11.8,11.8,11.8,11.8
2020-09-11,11.8,11.8,11.8,11.8
2020-09-14,11.6,11.6,11.6,11.6
2020-09-15,11.6,11.6,11.6,11.6
2020-09-16,11.6,11.6,11.6,11.6
2020-09-17,11.6,11.6,11.6,11.6
2020-09-18,11.6,11.6,11.6,11.6
2020-09-21,11.97,11.97,11.97,11.97
2020-09-22,11.75,11.75,11.75,11.75
2020-09-23,11.75,11.75,11.75,11.75
2020-09-24,11.75,11.75,11.75,11.75
2020-09-25,11.75,11.75,11.75,11.75
2020-09-28,11.97,11.97,11.97,11.97
2020-09-29,11.75,11.75,11.75,11.75
2020-09-30,11.75,11.75,11.75,11.75
2020-10-01,11.6,11.6,11.6,11.6
2020-10-02,11.6,11.6,11.6,11.6
2020-10-05,11.97,11.97,11.97,11.97
2020-10-06,11.97,11.97,11.97,11.97
2020-10-07,11.6,11.6,11.6,11.6
2020-10-08,11.6,11.6,11.6,11.6
2020-10-09,11.6,11.6,11.6,11.6
2020-10-12,11.7,11.7,11.7,11.7
2020-10-13,11.7,11.7,11.7,11.7
2020-10-14,11.7,11.7,11.7,11.7
2020-10-15,11.7,11.7,11.7,11.7
2020-10-16,11.7,11.7,11.7,11.7
2020-10-19,12.17,12.17,12.17,12.17
2020-10-20,12.188,12.188,12.188,12.188
2020-10-21,11.9,11.9,11.9,11.9
2020-10-22,11.9,11.9,11.9,11.9
2020-10-23,11.9,11.9,11.9,11.9
2020-10-26,11.75,11.75,11.75,11.75
2020-10-27,11.75,11.75,11.75,11.75
2020-10-28,11.75,11.75,11.75,11.75
2020-10-29,11.75,11.75,11.75,11.75
2020-10-30,11.75,11.75,11.75,11.75
2020-11-02,11.6,11.6,11.6,11.6
2020-11-03,11.6,11.6,11.6,11.6
2020-11-04,11.6,11.6,11.6,11.6
2020-11-05,11.6,11.6,11.6,11.6
2020-11-06,11.6,11.6,11.6,11.6
2020-11-09,11.6,11.6,11.6,11.6
2020-11-10,11.6,11.6,11.6,11.6
2020-11-11,11.6,11.6,11.6,11.6
2020-11-12,11.6,11.6,11.6,11.6
2020-11-13,11.6,11.6,11.6,11.6
2020-11-16,11.55,11.55,11.55,11.55
2020-11-17,11.55,11.55,11.55,11.55
2020-11-18,11.55,11.55,11.55,11.55
2020-11-19,12.03,12.03,12.03,12.03
2020-11-20,12.03,12.03,12.03,12.03
2020-11-23,11.8,11.8,11.8,11.8
2020-11-24,12.1,12.1,12.1,12.1
2020-11-25,11.8,11.8,11.8,11.8
2020-11-26,11.8,11.8,11.8,11.8
2020-11-27,11.8,11.8,11.8,11.8
2020-11-30,11.75,11.75,11.75,11.75
2020-12-01,11.75,11.75,11.75,11.75
2020-12-02,12.1,12.1,12.1,12.1
2020-12-03,11.75,11.75,11.75,11.75
2020-12-04,11.75,11.75,11.75,11.75
2020-12-07,11.7,11.7,11.7,11.7
2020-12-08,11.7,11.7,11.7,11.7
2020-12-09,11.7,11.7,11.7,11.7
2020-12-10,11.7,11.7,11.7,11.7
2020-12-11,11.7,11.7,11.7,11.7
2020-12-14,11.7,11.7,11.7,11.7
2020-12-15,12.2,12.2,12.2,12.2
2020-12-16,12.2,12.2,12.2,12.2
2020-12-17,11.7,11.7,11.7,11.7
2020-12-18,11.7,11.7,11.7,11.7
2020-12-21,11.7,11.7,11.7,11.7
2020-12-22,11.7,11.7,11.7,11.7
2020-12-23,11.7,11.7,11.7,11.7
2020-12-24,11.7,11.7,11.7,11.7
2020-12-25,11.975,11.975,11.975,11.975
2020-12-28,11.7,11.7,11.7,11.7
2020-12-29,11.7,11.7,11.7,11.7
2020-12-30,11.7,11.7,11.7,11.7
2020-12-31,11.7,11.7,11.7,11.7
2021-01-04,11.7,11.7,11.7,11.7
2021-01-05,12.2,12.2,12.2,12.2
2021-01-06,12.2,12.2,12.2,12.2
2021-01-07,12.2,12.2,12.2,12.2
2021-01-08,12.2,12.2,12.2,12.2
2021-01-11,11.85,11.85,11.85,11.85
2021-01-12,11.85,11.85,11.85,11.85
2021-01-13,11.85,11.85,11.85,11.85
2021-01-14,11.85,11.85,11.85,11.85
2021-01-15,11.85,11.85,11.85,11.85
2021-01-18,11.85,11.85,11.85,11.85
2021-01-19,12.15,12.15,12.15,12.15
2021-01-20,11.85,11.85,11.85,11.85
2021-01-21,11.85,11.85,11.85,11.85
2021-01-22,11.85,11.85,11.85,11.85
2021-01-25,11.85,11.85,11.85,11.85
2021-01-26,12.15,12.15,12.15,12.15
2021-01-27,11.85,11.85,11.85,11.85
2021-01-28,11.85,11.85,11.85,11.85
2021-01-29,11.85,11.85,11.85,11.85
2021-02-01,11.8,11.8,11.8,11.8
2021-02-02,12.15,12.15,12.15,12.15
2021-02-03,11.8,11.8,11.8,11.8
2021-02-04,11.8,11.8,11.8,11.8
2021-02-05,11.8,11.8,11.8,11.8
2021-02-08,12.3,12.3,12.3,12.3
2021-02-09,12.3,12.3,12.3,12.3
2021-02-10,12.3,12.3,12.3,12.3
2021-02-11,12.3,12.3,12.3,12.3
2021-02-12,12.3,12.3,12.3,12.3
2021-02-15,12.2,12.2,12.2,12.2
2021-02-16,12.2,12.2,12.2,12.2
2021-02-17,12.2,12.2,12.2,12.2
2021-02-18,12.2,12.2,12.2,12.2
2021-02-19,12.2,12.2,12.2,12.2
2021-02-22,12.65,12.65,12.65,12.65
2021-02-23,12.2,12.2,12.2,12.2
2021-02-24,12.25,12.25,12.25,12.25
2021-02-25,12.2,12.2,12.2,12.2
2021-02-26,12.2,12.2,12.2,12.2
2021-03-01,12.44,12.44,12.44,12.44
2021-03-02,12.44,12.44,12.44,12.44
2021-03-03,12.3,12.3,12.3,12.3
2021-03-04,12.628,12.628,12.628,12.628
2021-03-05,12.25,12.25,12.25,12.25
2021-03-08,12.25,12.25,12.25,12.25
2021-03-09,12.25,12.25,12.25,12.25
2021-03-10,12.25,12.25,12.25,12.25
2021-03-11,12.25,12.25,12.25,12.25
2021-03-12,12.25,12.25,12.25,12.25
2021-03-15,12.793,12.793,12.793,12.793
2021-03-16,12.5,12.5,12.5,12.5
2021-03-17,12.45,12.45,12.45,12.45
2021-03-18,12.45,12.45,12.45,12.45
2021-03-19,12.45,12.45,12.45,12.45
2021-03-22,12.35,12.35,12.35,12.35
2021-03-23,12.35,12.35,12.35,12.35
2021-03-24,12.35,12.35,12.35,12.35
2021-03-25,12.35,12.35,12.35,12.35
2021-03-26,12.35,12.35,12.35,12.35
2021-03-29,12.4,12.4,12.4,12.4
2021-03-30,12.4,12.4,12.4,12.4
2021-03-31,12.4,12.4,12.4,12.4
2021-04-01,12.35,12.35,12.35,12.35
2021-04-02,13.148,13.148,13.148,13.148
2021-04-05,13.148,13.148,13.148,13.148
2021-04-06,12.35,12.35,12.35,12.35
2021-04-07,12.35,12.35,12.35,12.35
2021-04-08,12.35,12.35,12.35,12.35
2021-04-09,12.8,12.8,12.8,12.8
2021-04-12,12.815,12.815,12.815,12.815
2021-04-13,12.45,12.45,12.45,12.45
2021-04-14,12.45,12.45,12.45,12.45
2021-04-15,12.45,12.45,12.45,12.45
2021-04-16,12.45,12.45,12.45,12.45
2021-04-19,12.425,12.425,12.425,12.425
2021-04-20,12.863,12.863,12.863,12.863
2021-04-21,12.863,12.863,12.863,12.863
2021-04-22,12.863,12.863,12.863,12.863
2021-04-23,12.863,12.863,12.863,12.863
2021-04-26,12.425,12.425,12.425,12.425
2021-04-27,12.87,12.87,12.87,12.87
2021-04-28,12.851,12.851,12.851,12.851
2021-04-29,12.851,12.851,12.851,12.851
2021-04-30,12.851,12.851,12.851,12.851
2021-05-03,12.39,12.39,12.39,12.39
2021-05-04,12.844,12.844,12.844,12.844
2021-05-05,12.844,12.844,12.844,12.844
2021-05-06,12.844,12.844,12.844,12.844
2021-05-07,12.844,12.844,12.844,12.844
2021-05-10,12.812,12.812,12.812,12.812
2021-05-11,12.801,12.801,12.801,12.801
2021-05-12,12.801,12.801,12.801,12.801
2021-05-13,12.801,12.801,12.801,12.801
2021-05-14,13.148,13.148,13.148,13.148
2021-05-17,12.801,12.801,12.801,12.801
2021-05-18,12.801,12.801,12.801,12.801
2021-05-19,12.801,12.801,12.801,12.801
2021-05-20,12.801,12.801,12.801,12.801
2021-05-21,12.801,12.801,12.801,12.801
2021-05-24,12.816,12.816,12.816,12.816
2021-05-25,12.801,12.801,12.801,12.801
2021-05-26,12.816,12.816,12.816,12.816
2021-05-27,12.3,12.3,12.3,12.3
2021-05-28,12.3,12.3,12.3,12.3
2021-05-31,12.3,12.3,12.3,12.3
2021-06-01,13.13,13.13,13.13,13.13
2021-06-02,12.3,12.3,12.3,12.3
2021-06-03,12.771,12.771,12.771,12.771
2021-06-04,12.3,12.3,12.3,12.3
2021-06-07,12.771,12.771,12.771,12.771
2021-06-08,12.752,12.752,12.752,12.752
2021-06-09,12.3,12.3,12.3,12.3
2021-06-10,12.3,12.3,12.3,12.3
2021-06-11,12.3,12.3,12.3,12.3
2021-06-14,12.749,12.749,12.749,12.749
2021-06-15,12.749,12.749,12.749,12.749
2021-06-16,12.95,12.95,12.95,12.95
2021-06-17,12.95,12.95,12.95,12.95
2021-06-18,12.749,12.749,12.749,12.749
2021-06-21,12.814,12.814,12.814,12.814
2021-06-22,12.814,12.814,12.814,12.814
2021-06-23,12.798,12.798,12.798,12.798
2021-06-24,12.798,12.798,12.798,12.798
2021-06-25,12.798,12.798,12.798,12.798
2021-06-28,12.798,12.798,12.798,12.798
2021-06-29,12.95,12.95,12.95,12.95
2021-06-30,12.798,12.798,12.798,12.798
2021-07-01,12.3,12.3,12.3,12.3
2021-07-02,12.3,12.3,12.3,12.3
2021-07-05,12.651,12.651,12.651,12.651
2021-07-06,12.3,12.3,12.3,12.3
2021-07-07,12.651,12.651,12.651,12.651
2021-07-08,12.663,12.663,12.663,12.663
2021-07-09,12.663,12.663,12.663,12.663
2021-07-12,12.25,12.25,12.25,12.25
2021-07-13,12.25,12.25,12.25,12.25
2021-07-14,12.25,12.25,12.25,12.25
2021-07-15,12.25,12.25,12.25,12.25
2021-07-16,12.25,12.25,12.25,12.25
2021-07-19,12.4,12.4,12.4,12.4
2021-07-20,12.722,12.722,12.722,12.722
2021-07-21,12.679,12.679,12.679,12.679
2021-07-22,12.447,12.447,12.447,12.447
2021-07-23,12.675,12.675,12.675,12.675
2021-07-26,12.666,12.666,12.666,12.666
2021-07-27,12.666,12.666,12.666,12.666
2021-07-28,12.4,12.4,12.4,12.4
2021-07-29,12.666,12.666,12.666,12.666
2021-07-30,12.666,12.666,12.666,12.666
2021-08-02,12.3,12.3,12.3,12.3
2021-08-03,12.3,12.3,12.3,12.3
2021-08-04,12.3,12.3,12.3,12.3
2021-08-05,12.3,12.3,12.3,12.3
2021-08-06,12.3,12.3,12.3,12.3
2021-08-09,12.3,12.3,12.3,12.3
2021-08-10,12.705,12.705,12.705,12.705
2021-08-11,12.3,12.3,12.3,12.3
2021-08-12,12.3,12.3,12.3,12.3
2021-08-13,12.705,12.705,12.705,12.705
2021-08-16,12.35,12.35,12.35,12.35
2021-08-17,12.35,12.35,12.35,12.35
2021-08-18,12.667,12.667,12.667,12.667
2021-08-19,12.68,12.68,12.68,12.68
2021-08-20,12.35,12.35,12.35,12.35
2021-08-23,12.68,12.68,12.68,12.68
2021-08-24,12.68,12.68,12.68,12.68
2021-08-25,12.68,12.68,12.68,12.68
2021-08-26,12.3,12.3,12.3,12.3
2021-08-27,12.3,12.3,12.3,12.3
2021-08-30,12.667,12.667,12.667,12.667
2021-08-31,12.667,12.667,12.667,12.667
2021-09-01,12.671,12.671,12.671,12.671
2021-09-02,12.95,12.95,12.95,12.95
2021-09-03,12.35,12.35,12.35,12.35
2021-09-06,12.683,12.683,12.683,12.683
2021-09-07,12.683,12.683,12.683,12.683
2021-09-08,12.35,12.35,12.35,12.35
2021-09-09,12.35,12.35,12.35,12.35
2021-09-10,12.35,12.35,12.35,12.35
2021-09-13,12.3,12.3,12.3,12.3
2021-09-14,12.3,12.3,12.3,12.3
2021-09-15,12.95,12.95,12.95,12.95
2021-09-16,12.57,12.57,12.57,12.57
2021-09-17,12.57,12.57,12.57,12.57
2021-09-20,12.57,12.57,12.57,12.57
2021-09-21,12.56,12.56,12.56,12.56
2021-09-22,12.56,12.56,12.56,12.56
2021-09-23,12.25,12.25,12.25,12.25
2021-09-24,12.59,12.59,12.59,12.59
2021-09-27,12.61,12.61,12.61,12.61
2021-09-28,12.61,12.61,12.61,12.61
2021-09-29,12.61,12.61,12.61,12.61
2021-09-30,12.4,12.4,12.4,12.4
2021-10-01,12.61,12.61,12.61,12.61
2021-10-04,12.61,12.61,12.61,12.61
2021-10-05,12.61,12.61,12.61,12.61
2021-10-06,12.35,12.35,12.35,12.35
2021-10-07,12.6,12.6,12.6,12.6
2021-10-08,12.35,12.35,12.35,12.35
2021-10-11,12.936,12.936,12.936,12.936
2021-10-12,12.35,12.35,12.35,12.35
2021-10-13,12.35,12.35,12.35,12.35
2021-10-14,12.57,12.57,12.57,12.57
2021-10-15,12.57,12.57,12.57,12.57
2021-10-18,12.57,12.57,12.57,12.57
2021-10-19,12.54,12.54,12.54,12.54
2021-10-20,12.873,12.873,12.873,12.873
2021-10-21,12.54,12.54,12.54,12.54
2021-10-22,12.54,12.54,12.54,12.54
2021-10-25,12.25,12.25,12.25,12.25
2021-10-26,12.53,12.53,12.53,12.53
2021-10-27,12.54,12.54,12.54,12.54
2021-10-28,12.54,12.54,12.54,12.54
2021-10-29,12.25,12.25,12.25,12.25
2021-11-01,12.54,12.54,12.54,12.54
2021-11-02,12.56,12.56,12.56,12.56
2021-11-03,12.5,12.5,12.5,12.5
2021-11-04,12.95,12.95,12.95,12.95
2021-11-05,12.56,12.56,12.56,12.56
2021-11-08,12.56,12.56,12.56,12.56
2021-11-09,12.56,12.56,12.56,12.56
2021-11-10,12.56,12.56,12.56,12.56
2021-11-11,12.56,12.56,12.56,12.56
2021-11-12,12.56,12.56,12.56,12.56
2021-11-15,12.56,12.56,12.56,12.56
2021-11-16,12.61,12.61,12.61,12.61
2021-11-17,12.35,12.35,12.35,12.35
2021-11-18,12.35,12.35,12.35,12.35
2021-11-19,12.95,12.95,12.95,12.95
2021-11-22,12.447,12.447,12.447,12.447
2021-11-23,12.61,12.61,12.61,12.61
2021-11-24,12.61,12.61,12.61,12.61
2021-11-25,12.372,12.372,12.372,12.372
2021-11-26,12.61,12.61,12.61,12.61
2021-11-29,12.372,12.372,12.372,12.372
2021-11-30,12.451,12.451,12.451,12.451
2021-12-01,12.61,12.61,12.61,12.61
2021-12-02,12.64,12.64,12.64,12.64
2021-12-03,12.64,12.64,12.64,12.64
2021-12-06,12.502,12.502,12.502,12.502
2021-12-07,12.4,12.4,12.4,12.4
2021-12-08,12.646,12.646,12.646,12.646
2021-12-09,12.64,12.64,12.64,12.64
2021-12-10,12.65,12.65,12.65,12.65
2021-12-13,12.8,12.8,12.8,12.8
2021-12-14,12.415,12.415,12.415,12.415
2021-12-15,12.415,12.415,12.415,12.415
2021-12-16,12.7,12.7,12.7,12.7
2021-12-17,12.7,12.7,12.7,12.7
2021-12-20,12.7,12.7,12.7,12.7
2021-12-21,12.7,12.7,12.7,12.7
2021-12-22,12.7,12.7,12.7,12.7
2021-12-23,12.65,12.65,12.65,12.65
2021-12-24,12.65,12.65,12.65,12.65
2021-12-27,13.04,13.04,13.04,13.04
2021-12-28,12.55,12.55,12.55,12.55
2021-12-29,12.7,12.7,12.7,12.7
2021-12-30,12.82,12.82,12.82,12.82
2021-12-31,12.82,12.82,12.82,12.82
2022-01-03,12.82,12.82,12.82,12.82
2022-01-04,12.83,12.83,12.83,12.83
2022-01-05,12.55,12.55,12.55,12.55
2022-01-06,12.83,12.83,12.83,12.83
2022-01-07,12.83,12.83,12.83,12.83
2022-01-10,12.83,12.83,12.83,12.83
2022-01-11,12.83,12.83,12.83,12.83
2022-01-12,12.7,12.7,12.7,12.7
2022-01-13,12.7,12.7,12.7,12.7
2022-01-14,12.7,12.7,12.7,12.7
2022-01-17,13.179,13.179,13.179,13.179
2022-01-18,12.83,12.83,12.83,12.83
2022-01-19,12.7,12.7,12.7,12.7
2022-01-20,12.7,12.7,12.7,12.7
2022-01-21,12.83,12.83,12.83,12.83
2022-01-24,12.83,12.83,12.83,12.83
2022-01-25,12.9,12.9,12.9,12.9
2022-01-26,12.9,12.9,12.9,12.9
2022-01-27,12.9,12.9,12.9,12.9
2022-01-28,12.9,12.9,12.9,12.9
2022-01-31,12.9,12.9,12.9,12.9
2022-02-01,12.7,12.7,12.7,12.7
2022-02-02,12.88,12.88,12.88,12.88
2022-02-03,12.88,12.88,12.88,12.88
2022-02-04,12.7,12.7,12.7,12.7
2022-02-07,12.88,12.88,12.88,12.88
2022-02-08,12.7,12.7,12.7,12.7
2022-02-09,12.7,12.7,12.7,12.7
2022-02-10,12.91,12.91,12.91,12.91
2022-02-11,12.7,12.7,12.7,12.7
2022-02-14,12.8,12.8,12.8,12.8
2022-02-15,12.8,12.8,12.8,12.8
2022-02-16,12.785,12.785,12.785,12.785
2022-02-17,12.8,12.8,12.8,12.8
2022-02-18,12.92,12.92,12.92,12.92
2022-02-21,12.9,12.9,12.9,12.9
2022-02-22,12.65,12.65,12.65,12.65
2022-02-23,12.65,12.65,12.65,12.65
2022-02-24,12.785,12.785,12.785,12.785
2022-02-25,12.65,12.65,12.65,12.65
2022-02-28,12.75,12.75,12.75,12.75
2022-03-01,12.785,12.785,12.785,12.785
2022-03-02,12.75,12.75,12.75,12.75
2022-03-03,12.75,12.75,12.75,12.75
2022-03-04,12.785,12.785,12.785,12.785
2022-03-07,12.667,12.667,12.667,12.667
2022-03-08,12.98,12.98,12.98,12.98
2022-03-09,12.98,12.98,12.98,12.98
2022-03-10,12.98,12.98,12.98,12.98
2022-03-11,12.98,12.98,12.98,12.98
2022-03-14,12.98,12.98,12.98,12.98
2022-03-15,12.813,12.813,12.813,12.813
2022-03-16,13.02,13.02,13.02,13.02
2022-03-17,13.02,13.02,13.02,13.02
2022-03-18,13.02,13.02,13.02,13.02
2022-03-21,13.02,13.02,13.02,13.02
2022-03-22,13.02,13.02,13.02,13.02
2022-03-23,12.8,12.8,12.8,12.8
2022-03-24,13.02,13.02,13.02,13.02
2022-03-25,13.02,13.02,13.02,13.02
2022-03-28,13.02,13.02,13.02,13.02
2022-03-29,13.02,13.02,13.02,13.02
2022-03-30,13.02,13.02,13.02,13.02
2022-03-31,13.02,13.02,13.02,13.02
2022-04-01,13.02,13.02,13.02,13.02
2022-04-04,13.02,13.02,13.02,13.02
2022-04-05,13.02,13.02,13.02,13.02
2022-04-06,13.02,13.02,13.02,13.02
2022-04-07,13.02,13.02,13.02,13.02
2022-04-08,13.02,13.02,13.02,13.02
2022-04-11,13.02,13.02,13.02,13.02
2022-04-12,13.02,13.02,13.02,13.02
2022-04-13,13.02,13.02,13.02,13.02
2022-04-14,13.02,13.02,13.02,13.02
2022-04-15,13.384,13.384,13.384,13.384
2022-04-18,13.384,13.384,13.384,13.384
2022-04-19,13.02,13.02,13.02,13.02
2022-04-20,13.2,13.2,13.2,13.2
2022-04-21,13.2,13.2,13.2,13.2
2022-04-22,13.2,13.2,13.2,13.2
2022-04-25,13.2,13.2,13.2,13.2
2022-04-26,13.2,13.2,13.2,13.2
2022-04-27,13.18,13.18,13.18,13.18
2022-04-28,13.18,13.18,13.18,13.18
2022-04-29,13.18,13.18,13.18,13.18
2022-05-02,13.556,13.556,13.556,13.556
2022-05-03,13.555,13.555,13.555,13.555
2022-05-04,13.18,13.18,13.18,13.18
2022-05-05,13.18,13.18,13.18,13.18
2022-05-06,13.16,13.16,13.16,13.16
2022-05-09,13.16,13.16,13.16,13.16
2022-05-10,13.16,13.16,13.16,13.16
2022-05-11,13.16,13.16,13.16,13.16
2022-05-12,13.16,13.16,13.16,13.16
2022-05-13,13.16,13.16,13.16,13.16
2022-05-16,13.16,13.16,13.16,13.16
2022-05-17,13.56,13.56,13.56,13.56
2022-05-18,13.56,13.56,13.56,13.56
2022-05-19,13.56,13.56,13.56,13.56
2022-05-20,13.56,13.56,13.56,13.56
2022-05-23,13.56,13.56,13.56,13.56
2022-05-24,13.56,13.56,13.56,13.56
2022-05-25,13.56,13.56,13.56,13.56
2022-05-26,13.5,13.5,13.5,13.5
2022-05-27,13.5,13.5,13.5,13.5
2022-05-30,13.6,13.6,13.6,13.6
2022-05-31,13.56,13.56,13.56,13.56
2022-06-01,13.56,13.56,13.56,13.56
